hijo_fecha_nacimiento,hijo_genero,madre_nacionalidad,padre_nacionalidad,madre_tipo_documento,padre_tipo_documento
2019-05-19,Masculino,,,DNI,DNI
2019-05-19,Femenino,Paraguay,Argentina,DNI,DNI
2019-05-19,Femenino,Argentina,Argentina,DNI,DNI
2019-05-19,Masculino,,,DNI,DNI
2019-05-19,Masculino,Argentina,Argentina,DNI,DNI
2019-05-19,Femenino,,,DNI,DNI
2019-05-19,Masculino,Argentina,Argentina,DNI,DNI
2019-05-19,Femenino,Bolivia,Bolivia,C.BOL,C.BOL
2019-05-19,Masculino,,Desconocida,DNI,DNI
2019-05-19,Masculino,,Desconocida,DNI,DNI
2019-05-19,Masculino,Argentina,,DNI,DNI
2019-05-19,Masculino,,,,
2019-05-19,Femenino,Argentina,Argentina,DNI,DNI
2019-05-19,Masculino,,Argentina,DNI,DNI
2019-05-19,Masculino,Argentina,,DNI,DNI
2019-05-19,Masculino,Argentina,Argentina,DNI,DNI
2019-05-19,Femenino,Bolivia,,DNI,DNI
2019-05-19,Masculino,Argentina,Argentina,DNI,DNI
2019-05-19,Femenino,,,DNI,DNI
2019-05-19,Femenino,,,DNI,DNI
2019-05-19,Femenino,Argentina,Argentina,DNI,DNI
2019-05-19,Masculino,,,DNI,DNI
2019-05-19,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Paraguay,Paraguay,DNI,DNI
2019-05-20,Masculino,Argentina,Desconocida,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,Desconocida,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,Desconocida,,DNI,DNI
2019-05-20,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Femenino,Desconocida,,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Desconocida,,DNI,DNI
2019-05-20,Femenino,Paraguay,Argentina,,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,Desconocida,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Femenino,,Argentina,DNI,DNI
2019-05-20,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,,,DNI,
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,,DNI,
2019-05-20,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Femenino,,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,,,DNI,
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Femenino,Argentina,Bolivia,DNI,DNI
2019-05-20,Masculino,Bolivia,,DNI,DNI
2019-05-20,Femenino,,Desconocida,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Desconocida,Argentina,DNI,DNI
2019-05-20,Femenino,,,DNI,
2019-05-20,Masculino,,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Desconocida,Argentina,DNI,DNI
2019-05-20,Masculino,,,PAS,C.I
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Desconocida,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,,,C.PAR,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Perú,,DNI,DNI
2019-05-20,Femenino,Desconocida,Argentina,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,Argentina,,DNI,
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Femenino,Argentina,,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Masculino,Bolivia,,DNI,DNI
2019-05-20,Masculino,,Desconocida,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,Desconocida,,DNI,DNI
2019-05-20,Masculino,,,,
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Femenino,,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,,DNI,
2019-05-20,Femenino,Paraguay,Paraguay,C.PAR,C.PAR
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,Desconocida,,DNI,
2019-05-20,Masculino,,,C.URU,DNI
2019-05-20,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,,DNI,
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Perú,Perú,DNI,DNI
2019-05-20,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Femenino,Paraguay,Argentina,DNI,DNI
2019-05-20,Femenino,Brasil,Brasil,DNI,DNI
2019-05-20,Masculino,Argentina,,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Paraguay,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,,DNI,DNI
2019-05-20,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,,,DNI,
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Masculino,Desconocida,,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Femenino,Chile,Argentina,DNI,DNI
2019-05-20,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Femenino,,,C.BOL,DNI
2019-05-20,Masculino,,Argentina,DNI,DNI
2019-05-20,Femenino,Perú,,DNI,DNI
2019-05-20,Masculino,Desconocida,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,,DNI,DNI
2019-05-20,Masculino,Desconocida,Argentina,DNI,DNI
2019-05-20,Masculino,,,,
2019-05-20,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,Argentina,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,Argentina,Desconocida,DNI,DNI
2019-05-20,Femenino,,Desconocida,DNI,DNI
2019-05-20,Femenino,Desconocida,,DNI,
2019-05-20,Masculino,Argentina,,DNI,DNI
2019-05-20,Femenino,,,PAS,CI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Desconocida,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Femenino,,,DNI,DNI
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,,DNI,DNI
2019-05-20,Masculino,Desconocida,,DNI,
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Argentina,,DNI,
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,,,DNI,
2019-05-20,Masculino,,,C.BOL,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,Desconocida,,DNI,
2019-05-20,Femenino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Masculino,Argentina,Argentina,DNI,DNI
2019-05-20,Masculino,,,DNI,DNI
2019-05-20,Femenino,,,,
2019-05-21,Masculino,,,C.I,C.I
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,,DNI,DNI
2019-05-21,Masculino,,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,DNI,
2019-05-21,Masculino,Argentina,,DNI,
2019-05-21,Masculino,Desconocida,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Bolivia,Bolivia,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Argentina,,C.PAR,DNI
2019-05-21,Masculino,,,C.PAR,DNI
2019-05-21,Femenino,Paraguay,,DNI,
2019-05-21,Femenino,,,DNI,
2019-05-21,Masculino,Venezuela,Argentina,PAS,PAS
2019-05-21,Masculino,,,DNI,
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Paraguay,Bolivia,DNI,DNI
2019-05-21,Masculino,Bolivia,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,,DNI,
2019-05-21,Masculino,Argentina,,DNI,DNI
2019-05-21,Masculino,Desconocida,Argentina,DNI,DNI
2019-05-21,Masculino,,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,PAS,
2019-05-21,Femenino,,Argentina,DNI,DNI
2019-05-21,Masculino,,,C.I,C.I
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,,DNI,DNI
2019-05-21,Masculino,Argentina,,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Masculino,Perú,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Argentina,,DNI,DNI
2019-05-21,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Paraguay,,C.PAR,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Bolivia,Bolivia,DNI,DNI
2019-05-21,Femenino,Argentina,Guatemala,DNI,
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Femenino,,Desconocida,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Desconocida,Argentina,DNI,
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,,Desconocida,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,Bolivia,,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Femenino,Argentina,Desconocida,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,,DNI,DNI
2019-05-21,Masculino,,Desconocida,DNI,DNI
2019-05-21,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Femenino,Bolivia,,DNI,DNI
2019-05-21,Masculino,,Argentina,DNI,DNI
2019-05-21,Masculino,Venezuela,Venezuela,,C.I
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Femenino,Bolivia,Desconocida,DNI,DNI
2019-05-21,Femenino,Argentina,,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Perú,Perú,DNI,DNI
2019-05-21,Masculino,,,C.PAR,C.PAR
2019-05-21,Femenino,Argentina,,DNI,
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Femenino,Bolivia,,C.BOL,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,,C.BOL,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,Desconocida,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Desconocida,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Venezuela,,C.I,DNI
2019-05-21,Masculino,Paraguay,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,Desconocida,DNI,DNI
2019-05-21,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Femenino,Bolivia,Bolivia,DNI,DNI
2019-05-21,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,Argentina,Paraguay,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,PAS,PAS
2019-05-21,Femenino,Argentina,Venezuela,PAS,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,,DNI,
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,,,DNI,C.PAR
2019-05-21,Femenino,Perú,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Femenino,Desconocida,,DNI,
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Desconocida,Perú,DNI,
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Femenino,Paraguay,Paraguay,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Masculino,Colombia,,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Masculino,,,DNI,DNI
2019-05-21,Femenino,Argentina,Argentina,DNI,DNI
2019-05-21,Femenino,Argentina,,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Perú,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,,DNI,DNI
2019-05-22,Femenino,Argentina,,DNI,
2019-05-22,Masculino,,,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,,,DNI,DNI
2019-05-22,Masculino,,,DNI,DNI
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,,,DNI,
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Desconocida,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Femenino,,Argentina,DNI,PAS
2019-05-22,Masculino,Armenia,Argentina,PAS,DNI
2019-05-22,Masculino,,-,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,,DNI,
2019-05-22,Masculino,,,DNI,DNI PERU
2019-05-22,Femenino,Argentina,,DNI,
2019-05-22,Masculino,Paraguay,,DNI,DNI
2019-05-22,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Femenino,Argentina,,DNI,
2019-05-22,Femenino,,,DNI,
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Desconocida,,DNI,DNI
2019-05-22,Masculino,,,DNI,DNI
2019-05-22,Femenino,,,DNI,
2019-05-22,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Masculino,Argentina,,DNI,DNI
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Masculino,Argentina,,DNI,
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Paraguay,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Venezuela,Venezuela,PAS,PAS
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,,,DNI,DNI
2019-05-22,Masculino,Perú,,DNI,
2019-05-22,Masculino,Bolivia,Desconocida,DNI,DNI
2019-05-22,Masculino,Desconocida,,DNI,DNI
2019-05-22,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Femenino,Argentina,Desconocida,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,,,DNI,DNI
2019-05-22,Masculino,Venezuela,Venezuela,DNI,DNI
2019-05-22,Femenino,Perú,,DNI,DNI
2019-05-22,Femenino,Argentina,Bolivia,DNI,DNI
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,,,DNI,
2019-05-22,Masculino,,,DNI,DNI
2019-05-22,Masculino,,,DNI,C.BOL
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,,Bolivia,C.BOL,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,,DNI,DNI
2019-05-22,Femenino,Argentina,,DNI,
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Femenino,,Argentina,DNI,DNI
2019-05-22,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,,Argentina,DNI,DNI
2019-05-22,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Masculino,,,DNI,DNI
2019-05-22,Femenino,Ecuador,Argentina,DNI,DNI
2019-05-22,Masculino,,,DNI,DNI
2019-05-22,Masculino,Argentina,,DNI,DNI
2019-05-22,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Desconocida,,DNI,
2019-05-22,Masculino,Argentina,Bolivia,,
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Masculino,,,DNI,DNI PERU
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,,DNI,
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,,,DNI,
2019-05-22,Femenino,Perú,Perú,DNI,
2019-05-22,Femenino,Argentina,,DNI,
2019-05-22,Femenino,Argentina,,DNI,
2019-05-22,Masculino,Argentina,,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Desconocida,,DNI,DNI
2019-05-22,Femenino,Argentina,Brasil,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,,DNI,C.CHI
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Femenino,,,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Femenino,Argentina,Argentina,DNI,DNI
2019-05-22,Masculino,Desconocida,Desconocida,DNI,DNI
2019-05-22,Masculino,Paraguay,Paraguay,DNI,DNI
